station_uid,station_num,routes,direction,station,lat,lon,station_uid2,station_num2,station2,lat2,lon2,distance_km
51_0_7,51,7,0,ปากทางพระพรหม,13.708264,100.375199,52_0_7,52,หมู่บ้านเศรษฐกิจ,13.708424,100.377176,0.21431011533804248
52_0_7,52,7,0,หมู่บ้านเศรษฐกิจ,13.708424,100.377176,53_0_7,53,อู่ข้าวอู่นํ้า,13.708637,100.379807,0.2852052456362728
53_0_7,53,7,0,อู่ข้าวอู่นํ้า,13.708637,100.379807,54_0_7,54,สถานีตำรวจนครบาลหลักสอง,13.708842,100.382521,0.29407094134799067
54_0_7,54,7,0,สถานีตำรวจนครบาลหลักสอง,13.708842,100.382521,55_0_7,55,สำนักปู่สวรรค์,13.709018,100.384691,0.23523457117305288
55_0_7,55,7,0,สำนักปู่สวรรค์,13.709018,100.384691,56_0_7,56,หมู่บ้านเพชรเกษม 3,13.709296,100.38794,0.35233877111692935
56_0_7,56,7,0,หมู่บ้านเพชรเกษม 3,13.709296,100.38794,57_0_7,57,วัดม่วง,13.709464,100.390152,0.2396848552214497
57_0_7,57,7,0,วัดม่วง,13.709464,100.390152,58_0_7,58,โรงเรียนอำนวยศิลป์ธนบุรี,13.709687,100.392848,0.2922942942428525
58_0_7,58,7,0,โรงเรียนอำนวยศิลป์ธนบุรี,13.709687,100.392848,59_0_7,59,แยกพุทธมณฑลสาย 2,13.709847,100.39466,0.19655149396370059
59_0_7,59,7,0,แยกพุทธมณฑลสาย 2,13.709847,100.39466,60_0_7,60,โรงพยาบาลเกษมราษฎร์ บางแค,13.710104,100.397972,0.35892402958000935
60_0_7,60,7,0,โรงพยาบาลเกษมราษฎร์ บางแค,13.710104,100.397972,61_0_7,61,ศูนย์บริการสาธารณสุข,13.710242,100.399663,0.18331644255948146
61_0_7,61,7,0,ศูนย์บริการสาธารณสุข,13.710242,100.399663,62_0_7,62,ซอยเพชรเกษม 88,13.710435,100.402289,0.2844884023632969
62_0_7,62,7,0,ซอยเพชรเกษม 88,13.710435,100.402289,63_0_7,63,เดอะมอลล์บางแค,13.71096,100.408014,0.621200311624146
63_0_7,63,7,0,เดอะมอลล์บางแค,13.71096,100.408014,64_0_7,64,หมู่บ้านศุภวรรณ,13.711108,100.410675,0.2879285652151417
64_0_7,64,7,0,หมู่บ้านศุภวรรณ,13.711108,100.410675,65_0_7,65,ซอยโรงแก้ว,13.711357,100.413365,0.2919064505406274
65_0_7,65,7,0,ซอยโรงแก้ว,13.711357,100.413365,66_0_7,66,โรงเรียนภาษานุสรณ์,13.711641,100.417164,0.4116041611731429
66_0_7,66,7,0,โรงเรียนภาษานุสรณ์,13.711641,100.417164,67_0_7,67,เทสโก้โลตัส,13.711848,100.419439,0.2468345253538303
67_0_7,67,7,0,เทสโก้โลตัส,13.711848,100.419439,68_0_7,68,ตลาดบางแค,13.712234,100.424621,0.5614327338347969
68_0_7,68,7,0,ตลาดบางแค,13.712234,100.424621,69_0_7,69,ตลาดบ่อหลา,13.712435,100.426994,0.2573173824432067
69_0_7,69,7,0,ตลาดบ่อหลา,13.712435,100.426994,70_0_7,70,เพชรเกษมซอย 1,13.712674,100.429987,0.3244108634705662
70_0_7,70,7,0,เพชรเกษมซอย 1,13.712674,100.429987,71_0_7,71,เพชรเกษมซอย 58,13.712777,100.431036,0.11389603830615408
71_0_7,71,7,0,เพชรเกษมซอย 58,13.712777,100.431036,72_0_7,72,ซีคอน,13.71297,100.433567,0.27425326894194296
72_0_7,72,7,0,ซีคอน,13.71297,100.433567,73_0_7,73,เขตภาษีเจริญ,13.713145,100.435727,0.23414470709443275
73_0_7,73,7,0,เขตภาษีเจริญ,13.713145,100.435727,74_0_7,74,วัดรางบัว,13.713491,100.438731,0.3267804629035087
74_0_7,74,7,0,วัดรางบัว,13.713491,100.438731,75_0_7,75,นันยางเก่า,13.7146,100.442135,0.3878429868045289
75_0_7,75,7,0,นันยางเก่า,13.7146,100.442135,76_0_7,76,วัดจันทร์ประดิษฐาราม กรุงเทพ,13.715394,100.444611,0.2816634657818088
76_0_7,76,7,0,วัดจันทร์ประดิษฐาราม กรุงเทพ,13.715394,100.444611,77_0_7,77,ศาลเจ้าพ่อเสือ,13.716246,100.447233,0.2986631533536531
77_0_7,77,7,0,ศาลเจ้าพ่อเสือ,13.716246,100.447233,78_0_7,78,ซอยชุมชน 42,13.717114,100.449898,0.3036317254608362
78_0_7,78,7,0,ซอยชุมชน 42,13.717114,100.449898,79_0_7,79,มหาวิทยาลัยสยาม 1,13.717845,100.452115,0.2529057866312458
79_0_7,79,7,0,มหาวิทยาลัยสยาม 1,13.717845,100.452115,80_0_7,80,มหาวิทยาลัยสยาม 2,13.718632,100.453765,0.19856184327870816
80_0_7,80,7,0,มหาวิทยาลัยสยาม 2,13.718632,100.453765,81_0_7,81,BTSบางหว้า,13.719672,100.455603,0.22976839460954632
81_0_7,81,7,0,BTSบางหว้า,13.719672,100.455603,82_0_7,82,ซอยเสริมมิตร,13.721948,100.459824,0.5214870069169698
82_0_7,82,7,0,ซอยเสริมมิตร,13.721948,100.459824,83_0_7,83,โรงพยาบาลพญาไท 3,13.722697,100.461269,0.17691980167815916
83_0_7,83,7,0,โรงพยาบาลพญาไท 3,13.722697,100.461269,84_0_7,84,โรงพยาบาลบางไผ่,13.724805,100.465142,0.4795523715645096
84_0_7,84,7,0,โรงพยาบาลบางไผ่,13.724805,100.465142,85_0_7,85,วิทยาลัยอาชีวศึกษากรุงเทพธนบุรี 1,13.726815,100.4688,0.45396571115459233
85_0_7,85,7,0,วิทยาลัยอาชีวศึกษากรุงเทพธนบุรี 1,13.726815,100.4688,86_0_7,86,วิทยาลัยอาชีวศึกษากรุงเทพธนบุรี 2,13.728246,100.471392,0.32204100759174664
86_0_7,86,7,0,วิทยาลัยอาชีวศึกษากรุงเทพธนบุรี 2,13.728246,100.471392,87_0_7,87,แยกท่าพระ,13.72932,100.476166,0.5293260889884771
87_0_7,87,7,0,แยกท่าพระ,13.72932,100.476166,88_0_7,88,ซอยวัดสังข์กระจาย,13.728752,100.479398,0.3547811596729061
88_0_7,88,7,0,ซอยวัดสังข์กระจาย,13.728752,100.479398,89_0_7,89,สะพานจำเนียร,13.728099,100.482964,0.3919770076372252
89_0_7,89,7,0,สะพานจำเนียร,13.728099,100.482964,90_0_7,90,วัดใหญ่ศรีสุวรรณ,13.727027,100.489451,0.7107834931160605
90_0_7,90,7,0,วัดใหญ่ศรีสุวรรณ,13.727027,100.489451,91_0_7,91,วงเวียนใหญ่,13.727859,100.493472,0.4440865981073695
91_0_7,91,7,0,วงเวียนใหญ่,13.727859,100.493472,92_0_7,92,สี่แยกบ้านแขก,13.729367,100.493993,0.17687393612297206
92_0_7,92,7,0,สี่แยกบ้านแขก,13.729367,100.493993,93_0_7,93,โรงเรียนศึกษานารี1(วงเวียนเล็ก),13.733437,100.495381,0.4767513215282337
93_0_7,93,7,0,โรงเรียนศึกษานารี1(วงเวียนเล็ก),13.733437,100.495381,94_0_7,94,พาหุรัด,13.743401,100.501445,1.2870753838576177
94_0_7,94,7,0,พาหุรัด,13.743401,100.501445,95_0_7,95,สี่แยกถนนเสือป่า,13.744107,100.507684,0.6784390347604572
95_0_7,95,7,0,สี่แยกถนนเสือป่า,13.744107,100.507684,96_0_7,96,เยาวราช,13.741103,100.511516,0.5318737748076398
96_0_7,96,7,0,เยาวราช,13.741103,100.511516,97_0_7,97,วงเวียน22กรกฎา,13.743251,100.514201,0.3757056121192236
97_0_7,97,7,0,วงเวียน22กรกฎา,13.743251,100.514201,98_0_7,98,โรงเรียนเทพศิรินทร์,13.745096,100.515511,0.24921696015814654
98_0_7,98,7,0,โรงเรียนเทพศิรินทร์,13.745096,100.515511,99_0_7,99,แยกนพวงค์,13.744895,100.516468,0.10575487666669353
99_0_7,99,7,0,แยกนพวงค์,13.744895,100.516468,100_0_7,100,หัวลำโพง,13.739717,100.516258,0.5762139479822764
101_1_7,101,7,1,แยกนพวงค์,13.744626,100.516295,102_1_7,102,แยกวัดพลับพลาชัย,13.745162,100.516346,0.05985450153128876
102_1_7,102,7,1,แยกวัดพลับพลาชัย,13.745162,100.516346,103_1_7,103,โรงพยาบาลกลาง,13.746384,100.510059,0.69252190978264
103_1_7,103,7,1,โรงพยาบาลกลาง,13.746384,100.510059,104_1_7,104,สี่แยกถนนเสือป่า,13.744812,100.50888,0.2162661146577546
104_1_7,104,7,1,สี่แยกถนนเสือป่า,13.744812,100.50888,105_1_7,105,โรงแรมแกรนด์ไชน่า,13.743949,100.508228,0.11902928299494334
105_1_7,105,7,1,โรงแรมแกรนด์ไชน่า,13.743949,100.508228,106_1_7,106,แยกวัดตึก,13.74368,100.505359,0.3113242740584449
106_1_7,106,7,1,แยกวัดตึก,13.74368,100.505359,107_1_7,107,พาหุรัด,13.74297,100.503622,0.20354982469965047
107_1_7,107,7,1,พาหุรัด,13.74297,100.503622,108_1_7,108,โรงเรียนศึกษานารี 2 (วงเวียนเล็ก),13.733091,100.49559,1.399772549841344
108_1_7,108,7,1,โรงเรียนศึกษานารี 2 (วงเวียนเล็ก),13.733091,100.49559,109_1_7,109,วัดแขก,13.729538,100.49438,0.4161337817684276
109_1_7,109,7,1,วัดแขก,13.729538,100.49438,110_1_7,110,วงเวียนใหญ่,13.727867,100.493796,0.19622321668382542
110_1_7,110,7,1,วงเวียนใหญ่,13.727867,100.493796,111_1_7,111,บางยี่เรือ,13.726749,100.489741,0.455315891988265
111_1_7,111,7,1,บางยี่เรือ,13.726749,100.489741,112_1_7,112,สะพานจำเนียร,13.727856,100.482995,0.7390180663388576
112_1_7,112,7,1,สะพานจำเนียร,13.727856,100.482995,113_1_7,113,เพชรเกษมซอย 3,13.728228,100.480802,0.24046881512267088
113_1_7,113,7,1,เพชรเกษมซอย 3,13.728228,100.480802,114_1_7,114,เพชรเกษมซอย 5,13.728547,100.478786,0.2206348309658991
114_1_7,114,7,1,เพชรเกษมซอย 5,13.728547,100.478786,115_1_7,115,เพชรเกษมซอย 7,13.728858,100.476794,0.21793330394687405
115_1_7,115,7,1,เพชรเกษมซอย 7,13.728858,100.476794,116_1_7,116,วัดประดู่(ท่าพระ),13.728032,100.471808,0.5463544473336337
116_1_7,116,7,1,วัดประดู่(ท่าพระ),13.728032,100.471808,117_1_7,117,วิบูลย์,13.726763,100.469387,0.29715355037173624
117_1_7,117,7,1,วิบูลย์,13.726763,100.469387,118_1_7,118,วัดนวล (บางไผ่),13.724541,100.465135,0.5215378554318871
118_1_7,118,7,1,วัดนวล (บางไผ่),13.724541,100.465135,119_1_7,119,โรงพยาบาลพญาไท,13.7232,100.462822,0.2909640288921481
119_1_7,119,7,1,โรงพยาบาลพญาไท,13.7232,100.462822,120_1_7,120,เสริมมิตร,13.72153,100.459715,0.38356817451918646
120_1_7,120,7,1,เสริมมิตร,13.72153,100.459715,121_1_7,121,BTSบางหว้า,13.71969,100.456272,0.4244814893703351
121_1_7,121,7,1,BTSบางหว้า,13.71969,100.456272,122_1_7,122,มหาวิทยาลัยสยาม,13.718653,100.454398,0.2329716725051652
122_1_7,122,7,1,มหาวิทยาลัยสยาม,13.718653,100.454398,123_1_7,123,มหาวิทยาลัยสยาม2(27/1),13.718252,100.453645,0.09276090238231798
123_1_7,123,7,1,มหาวิทยาลัยสยาม2(27/1),13.718252,100.453645,124_1_7,124,เพชรเกษม42,13.716926,100.450223,0.3979762433109027
124_1_7,124,7,1,เพชรเกษม42,13.716926,100.450223,125_1_7,125,ศาลเจ้าพ่อเสือ,13.716191,100.448012,0.2524366574623037
125_1_7,125,7,1,ศาลเจ้าพ่อเสือ,13.716191,100.448012,126_1_7,126,วัดจันทร์สโมสร,13.715146,100.444762,0.3698083152659253
126_1_7,126,7,1,วัดจันทร์สโมสร,13.715146,100.444762,127_1_7,127,โรงพยาบาลโรคผิวหนัง,13.714475,100.442633,0.2417843166409002
127_1_7,127,7,1,โรงพยาบาลโรคผิวหนัง,13.714475,100.442633,128_1_7,128,วัดรางบัว,13.713501,100.439664,0.33851860764881997
128_1_7,128,7,1,วัดรางบัว,13.713501,100.439664,129_1_7,129,เขตภาษีเจริญ,13.712879,100.435907,0.41170199448334793
129_1_7,129,7,1,เขตภาษีเจริญ,13.712879,100.435907,130_1_7,130,ซีคอน,13.712743,100.434417,0.1616667518683921
130_1_7,130,7,1,ซีคอน,13.712743,100.434417,131_1_7,131,โรงพยาบาลเพชรเกษม 2,13.712415,100.430255,0.45107921788662536
131_1_7,131,7,1,โรงพยาบาลเพชรเกษม 2,13.712415,100.430255,132_1_7,132,บ้านพักคนชรา,13.712155,100.427061,0.34624314088571234
132_1_7,132,7,1,บ้านพักคนชรา,13.712155,100.427061,133_1_7,133,ตลาดบางแค,13.711835,100.423414,0.3955737471863143
133_1_7,133,7,1,ตลาดบางแค,13.711835,100.423414,134_1_7,134,สี่แยกท่าเกษตร,13.711518,100.419482,0.42621815134940655
134_1_7,134,7,1,สี่แยกท่าเกษตร,13.711518,100.419482,135_1_7,135,นันยาง,13.711297,100.416786,0.29227324820399
135_1_7,135,7,1,นันยาง,13.711297,100.416786,136_1_7,136,เพชรเกษม 41/1,13.711088,100.414102,0.29087216096301477
